"Image","Name","Price","Discount","Rating"
"https://images.meesho.com/images/products/61623417/foyjl_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-030","₹357","22%","NULL"
"https://images.meesho.com/images/products/61591024/l5k5l_512.jpg","Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61583803/84gf6_512.jpg","dresses","₹1030","9%","NULL"
"https://images.meesho.com/images/products/61591020/h00ar_512.jpg","Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61591012/kccnn_512.jpg","dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61574686/1injx_512.jpg","Women Dresses","₹288","26%","3.8"
"https://images.meesho.com/images/products/61617365/znlrg_512.jpg","SE-green Dress","₹239","29%","3.7"
"https://images.meesho.com/images/products/61597410/fiolh_512.jpg","Trendy Fashionable Women Dresses","₹279","26%","3.7"
"https://images.meesho.com/images/products/61590928/zec6k_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Grey & White Dresse","₹325","24%","4.2"
"https://images.meesho.com/images/products/61572133/vxlwt_512.jpg","checked umbrella cut shirt dress","₹1218","8%","NULL"
"https://images.meesho.com/images/products/61590847/aup1e_512.jpg","dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61578919/sh96p_512.jpg","FULL=SLEEVE=BLUE DRESSES","₹458","18%","3.3"
"https://images.meesho.com/images/products/61624831/jdocz_512.jpg","Urbane Fashionable Women Dresses","₹447","18%","3.4"
"https://images.meesho.com/images/products/61572344/vvpfn_512.jpg","Printed Dresses For Womens","₹387","21%","3.4"
"https://images.meesho.com/images/products/61617453/buo3u_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-026","₹357","22%","NULL"
"https://images.meesho.com/images/products/61590869/f0q7q_512.jpg","Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61566409/6qxuc_512.jpg","Trendy Fancy One Piece Dress","₹288","26%","3.4"
"https://images.meesho.com/images/products/61590779/hp5dk_512.jpg","Aawari Set of 2 Bobbin  Dresses For Girls and Women Baby Pink & Navy Blue","₹325","24%","4.2"
"https://images.meesho.com/images/products/61598601/67ldn_512.jpg","Dresses","₹543","16%","3.8"
"https://images.meesho.com/images/products/61591007/x0dn5_512.jpg","Aawari Set of 2 Bobbin dresses For Girls and Women Grey & Maroon","₹325","24%","4.2"
"https://images.meesho.com/images/products/61625382/jv1cw_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-031","₹357","22%","NULL"
"https://images.meesho.com/images/products/61590336/ik1ce_512.jpg","Printed Dress For Womens","₹387","21%","3.4"
"https://images.meesho.com/images/products/61626323/x2zji_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-032","₹357","22%","NULL"
"https://images.meesho.com/images/products/61587050/5kkrn_512.jpg","Classic Sensational Women Dresses","₹281","26%","3.7"
"https://images.meesho.com/images/products/61634800/ml2i3_512.jpg","Aura - Girl Clothing Midi Frock Dresses for Girls of 12-18 Years","₹691","13%","4.0"
"https://images.meesho.com/images/products/61612066/pfofk_512.jpg","AJ STYLESWomne's Fit And Flare Fancy Western Cotton Dres","₹611","14%","3.6"
"https://images.meesho.com/images/products/61588382/m6tnd_512.jpg","om_purple crepe plating Dresses","₹298","25%","3.6"
"https://images.meesho.com/images/products/61567721/wvyxw_512.jpg","RAFTA LONG WESTREN Dresses","₹799","11%","3.7"
"https://images.meesho.com/images/products/61612586/gzt6x_512.jpg","Classic Latest Women Dress","₹567","15%","2.7"
"https://images.meesho.com/images/products/61598364/q538g_512.jpg","Classy Modern Women Dresses","₹867","10%","2.9"
"https://images.meesho.com/images/products/61564539/ypbbd_512.jpg","Look Cool in Heavy Denim Dress Export Quality","₹286","26%","3.7"
"https://images.meesho.com/images/products/61632065/ibr9o_512.jpg","Fancy Elegant Women Dresses","₹243","29%","3.7"
"https://images.meesho.com/images/products/61572510/zohkd_512.jpg","Classy Fashionista Women Dresses","₹280","26%","3.6"
"https://images.meesho.com/images/products/61590948/9n1nu_512.jpg","Aawari Set of 2 Bobbin Dresses For Girls and Women Pink & Navy Blue","₹325","24%","4.2"
"https://images.meesho.com/images/products/61590999/2ycak_512.jpg","Stylish Fashionista Women Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61606952/r70yj_512.jpg","Polka Printed Georgette Dress For Womens","₹447","18%","3.4"
"https://images.meesho.com/images/products/61590990/s5ghj_512.jpg","Women Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61572256/emmyk_512.jpg","Stylish Dresses","₹549","15%","4.0"
"https://images.meesho.com/images/products/61632051/vvrcl_512.jpg","Dresses","₹357","22%","NULL"
"https://images.meesho.com/images/products/61627263/ns830_512.jpg","Pretty Elegant Women Dresses","₹546","15%","NULL"
"https://images.meesho.com/images/products/61595611/bknml_512.jpg","Women A-line Pink Dresses","₹417","19%","4.0"
"https://images.meesho.com/images/products/61633771/d0frs_512.jpg","Stylish Designer Women Dresses","₹264","27%","3.7"
"https://images.meesho.com/images/products/61592044/eclrk_512.jpg","Printed Georgette Dress for Womens","₹387","21%","3.4"
"https://images.meesho.com/images/products/61587131/nllqu_512.jpg","Womens Floral Printed dress","₹387","21%","3.4"
"https://images.meesho.com/images/products/61616083/8rxap_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-025","₹357","22%","NULL"
"https://images.meesho.com/images/products/61562443/4zcgf_512.jpg","Women's Printed Fit & Flare Sleeveless (Inside Sleeve Attached) Solid Orange and Blue Dress","₹222","30%","3.9"
"https://images.meesho.com/images/products/61598117/xzsec_512.jpg","Dobbie Fabric Dress For Womens","₹447","18%","3.4"
"https://images.meesho.com/images/products/61590184/phqvw_512.jpg","drija_green crepe plating Dresses","₹298","25%","3.6"
"https://images.meesho.com/images/products/61564596/5mm9o_512.jpg","Trendy Dresses","₹201","30%","3.7"
"https://images.meesho.com/images/products/61632563/kzxvr_512.jpg","AU CREATIONS Women's Crepe western Dress","₹187","30%","3.9"
"https://images.meesho.com/images/products/61567729/tyyrg_512.jpg","ALIZA DECOR YELLOW A LINE DRESS","₹417","19%","NULL"
"https://images.meesho.com/images/products/61622370/nwkxz_512.jpg","Trendy Fancy One Piece Dress","₹288","26%","3.4"
"https://images.meesho.com/images/products/61590819/wyy2j_512.jpg","Aawari Set of 2 Bobbin Dresses For Girls and Women White & Navy Blue","₹325","24%","4.2"
"https://images.meesho.com/images/products/61606550/tuj2z_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-020","₹457","18%","NULL"
"https://images.meesho.com/images/products/61564547/6id72_512.jpg","Look Stunning Maxi Dress","₹230","30%","3.7"
"https://images.meesho.com/images/products/61630814/ntb3q_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-035","₹357","22%","NULL"
"https://images.meesho.com/images/products/61639302/9icea_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-038","₹357","22%","NULL"
"https://images.meesho.com/images/products/61590982/nj8vj_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Orange & Yellow  dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61629139/y9gvq_512.jpg","Trendy Fashionable Women Dresses","₹283","26%","3.4"
"https://images.meesho.com/images/products/61605402/smkcj_512.jpg","Stylish Fashionable Women Dresses","₹281","26%","3.6"
"https://images.meesho.com/images/products/61590888/tffef_512.jpg","Women Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61619836/85pok_512.jpg","pretty cute floral print fit and flare dress","₹435","19%","4.1"
"https://images.meesho.com/images/products/61623927/zqqlo_512.jpg","Trendy Fancy One Piece Dress","₹288","26%","3.4"
"https://images.meesho.com/images/products/61590940/ogdgh_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Grey & Orange Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61563408/2ipd3_512.jpg","Printed Frill Dress For Womens","₹387","21%","3.4"
"https://images.meesho.com/images/products/61590932/faivz_512.jpg","dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61621656/zfksc_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-028","₹357","22%","NULL"
"https://images.meesho.com/images/products/61590795/1hapa_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Spring Onion & White  Dresses","₹325","24%","4.2"
"https://images.meesho.com/images/products/61622487/3bvvm_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-029","₹357","22%","NULL"
"https://images.meesho.com/images/products/61603149/q86s2_512.jpg","Jaipuriya print sleevlees stylish dress","₹265","27%","3.2"
"https://images.meesho.com/images/products/61612007/5jmyv_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-023","₹457","18%","NULL"
"https://images.meesho.com/images/products/61590962/4vwwl_512.jpg","Aawari Set of 2 Bobbin dress For Girls and Women Yellow & Orange","₹325","24%","4.2"
"https://images.meesho.com/images/products/61609243/epehw_512.jpg","Floral Printed Black Women's Crepe Dress","₹299","25%","3.6"
"https://images.meesho.com/images/products/61601277/b7zd9_512.jpg","Aagam Attractive Dresses","₹232","30%","3.8"
"https://images.meesho.com/images/products/61598239/hbd6a_512.jpg","Pretty Partywear Women Dresses","₹478","17%","NULL"
"https://images.meesho.com/images/products/61563898/tei3e_512.jpg","MMS FASHION WESTERN WEAR JOTJAT DRESS","₹297","25%","3.8"
"https://images.meesho.com/images/products/61564552/7zywm_512.jpg","keep you warm Perfect Winter dress full sleeves knitted","₹208","30%","3.7"
"https://images.meesho.com/images/products/61619782/zpuku_512.jpg","CLASSIC WOMEN DRESSES","₹311","24%","4.1"
"https://images.meesho.com/images/products/61632047/xuz9o_512.jpg","Pretty Fashionable Women Dresses","₹387","21%","NULL"
"https://images.meesho.com/images/products/61558983/gmigw_512.jpg","bd dress","₹301","25%","4.1"
"https://images.meesho.com/images/products/61607162/bredl_512.jpg","Multicolour Halter Neck  Dresses","₹567","15%","NULL"
"https://images.meesho.com/images/products/61563828/bkgpl_512.jpg","dresses","₹540","16%","3.5"
"https://images.meesho.com/images/products/61564573/occr9_512.jpg","Perfect Winter dress full sleeves knitted keep you warm","₹208","30%","3.7"
"https://images.meesho.com/images/products/61576669/iq66m_512.jpg","COMBO PRINTED WESTRENDRESS FOR WOMEN Dresses","₹567","15%","3.7"
"https://images.meesho.com/images/products/61612871/9peeq_512.jpg","Pretty Fashionista Women Dresses","₹487","17%","NULL"
"https://images.meesho.com/images/products/61562729/qknlx_512.jpg","Fancy Ravishing Women Dresses","₹173","30%","3.5"
"https://images.meesho.com/images/products/61590924/dzd5e_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Spring Onion & Green","₹325","24%","4.2"
"https://images.meesho.com/images/products/61578704/rolcf_512.jpg","Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/61580780/klpqw_512.jpg","New modern Dress","₹737","12%","3.4"
"https://images.meesho.com/images/products/61619382/5mzxc_512.jpg","Pretty Fabulous Women Dress","₹718","12%","2.7"
"https://images.meesho.com/images/products/61590970/xln6c_512.jpg","Aawari Set of 2 Bobbin Top For Girls and Women Black & Pink","₹325","24%","4.2"
"https://images.meesho.com/images/products/61630841/qo81z_512.jpg","dresses","₹521","16%","3.5"
"https://images.meesho.com/images/products/61629107/zfa9s_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-034","₹357","22%","NULL"
"https://images.meesho.com/images/products/61605892/nrqjz_512.jpg","Stylish Fashionable Women Dresses","₹457","18%","NULL"
"https://images.meesho.com/images/products/61571784/uinqb_512.jpg","Trendy Sensational Women Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/61564557/c1ff4_512.jpg","Casual Look with Knitted Grace Dress","₹208","30%","3.7"
"https://images.meesho.com/images/products/61564545/a1h7o_512.jpg","Knitted Dress for Graceful Causal look","₹208","30%","3.7"
"https://images.meesho.com/images/products/61562651/s6iup_512.jpg","Pretty Sensational Women Dresses","₹301","25%","4.0"
"https://images.meesho.com/images/products/61633577/hx78v_512.jpg","Aura - Girl Clothing Midi Frock Dresses for Girls of 12-18 Years","₹691","13%","4.0"
"https://images.meesho.com/images/products/61633397/i3hy9_512.jpg","Pretty Elegant Women Dresses","₹484","17%","NULL"
"https://images.meesho.com/images/products/61611202/fasob_512.jpg","Pretty Latest Women Dresses","₹475","17%","3.4"
"https://images.meesho.com/images/products/61594368/suyji_512.jpg","TIGER MIDI Dresses","₹173","30%","3.8"
"https://images.meesho.com/images/products/61539173/t9hg5_512.jpg","Treandy Dresses","₹2968","3%","NULL"
"https://images.meesho.com/images/products/61564576/hivcl_512.jpg","Trendy Dress for Casual Look","₹201","30%","3.7"
"https://images.meesho.com/images/products/61605073/t4it9_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-018","₹457","18%","NULL"
"https://images.meesho.com/images/products/61606875/jd6cu_512.jpg","Stylish Retro Women Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/61600107/xlsnx_512.jpg","Aakarsha Superior Dresses","₹366","21%","3.8"
"https://images.meesho.com/images/products/61633564/ufngc_512.jpg","FANCY DRESS","₹367","21%","NULL"
"https://images.meesho.com/images/products/61608095/myfqt_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-021","₹457","18%","NULL"
"https://images.meesho.com/images/products/61632097/2rizn_512.jpg","COMBO DOT PRINTED WESTRENDRESS FOR WOMEN DRESSES","₹567","15%","3.7"
"https://images.meesho.com/images/products/61572089/76gfa_512.jpg","NEW STYLISH DRESS","₹239","29%","3.3"
"https://images.meesho.com/images/products/61639072/ckjt2_512.jpg","Fancy dress","₹317","24%","NULL"
"https://images.meesho.com/images/products/61571784/uinqb_512.jpg","Trendy Sensational Women Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/61566327/e1arb_512.jpg","bd dress","₹301","25%","4.1"
"https://images.meesho.com/images/products/61579197/m6ozy_512.jpg","Urbane Elegant Women dresses","₹252","28%","3.9"
"https://images.meesho.com/images/products/61633567/lfqhy_512.jpg","Dresses","₹304","25%","NULL"
"https://images.meesho.com/images/products/61564545/a1h7o_512.jpg","Knitted Dress for Graceful Causal look","₹208","30%","3.7"
"https://images.meesho.com/images/products/61587753/qaz2e_512.jpg","Dresses","₹388","20%","NULL"
"https://images.meesho.com/images/products/61564544/7503a_512.jpg","Cold Shoulder Crepe Dress","₹171","30%","3.7"
"https://images.meesho.com/images/products/61633397/i3hy9_512.jpg","Pretty Elegant Women Dresses","₹484","17%","NULL"
"https://images.meesho.com/images/products/61572561/bggy9_512.jpg","Women's Newspaper Printed sleeveless (Inside Sleeve Attached) Fit & Flare Black and White Dress","₹222","30%","3.9"
"https://images.meesho.com/images/products/61595706/ibwga_512.jpg","WOMEN ONE PIECE dress","₹403","20%","3.5"
"https://images.meesho.com/images/products/61603076/xpfqj_512.jpg","PRINTED COMBO WESTRENDRESS FOR WOMEN","₹567","15%","3.7"
"https://images.meesho.com/images/products/61595335/ol2bd_512.jpg","Women's Printed Pure Cotton Kurti Pink","₹310","24%","3.9"
"https://images.meesho.com/images/products/61600107/xlsnx_512.jpg","Aakarsha Superior Dresses","₹366","21%","3.8"
"https://images.meesho.com/images/products/61618026/xdimr_512.jpg","Fashionable Feminine Women Dresses","₹763","12%","NULL"
"https://images.meesho.com/images/products/61606152/vfoum_512.jpg","SKETER DRESS FORE WOMEN COMBO","₹567","15%","3.7"
